"Var1"	"Var2"	"value"
"FMR1_exon"	"IGF2BP2_exon"	0.398501131447388
"FXR1_exon"	"IGF2BP2_exon"	0.361024991265228
"FXR2_exon"	"IGF2BP2_exon"	0.441328403282046
"GNL3_exon"	"IGF2BP2_exon"	0.263373178038654
"GTF2F1_exon"	"IGF2BP2_exon"	0.253325002602281
"HNRNPA1_exon"	"IGF2BP2_exon"	0.172708141510373
"HNRNPK_exon"	"IGF2BP2_exon"	0.153510906847637
"HNRNPM_exon"	"IGF2BP2_exon"	0.174794196352367
"HNRNPU_exon"	"IGF2BP2_exon"	0.160985335456125
"HNRNPUL1_exon"	"IGF2BP2_exon"	0.176026680297814
"IGF2BP1_exon"	"IGF2BP2_exon"	0.585047850753708
"IGF2BP2_exon"	"IGF2BP2_exon"	1
"ILF3_exon"	"IGF2BP2_exon"	0.17075377253182
"KHDRBS1_exon"	"IGF2BP2_exon"	0.148428899600876
"KHSRP_exon"	"IGF2BP2_exon"	0.0401698992728108
"LARP7_exon"	"IGF2BP2_exon"	0.212859262219242
"LIN28B_exon"	"IGF2BP2_exon"	0.285226144615751
"LSM11_exon"	"IGF2BP2_exon"	0.242644919143776
"NONO_exon"	"IGF2BP2_exon"	0.170564321885554
"NPM1_exon"	"IGF2BP2_exon"	0.224933634742092
"PRPF8_exon"	"IGF2BP2_exon"	0.149168005591477
"PTBP1_exon"	"IGF2BP2_exon"	0.229365894779461
"RBM22_exon"	"IGF2BP2_exon"	0.17876910642998
"RBM27_exon"	"IGF2BP2_exon"	0.282461257181834
"SAFB2_exon"	"IGF2BP2_exon"	0.149403557198027
"SBDS_exon"	"IGF2BP2_exon"	0.238357750136386
"SLBP_exon"	"IGF2BP2_exon"	0.159846486218411
"SLTM_exon"	"IGF2BP2_exon"	0.265105654366077
"SMNDC1_exon"	"IGF2BP2_exon"	0.255356474754944
"SND1_exon"	"IGF2BP2_exon"	0.396628759880184
"SRSF1_exon"	"IGF2BP2_exon"	0.255323715633101
"TAF15_exon"	"IGF2BP2_exon"	0.180312049497945
"TARDBP_exon"	"IGF2BP2_exon"	0.222717814338192
"TNRC6A_exon"	"IGF2BP2_exon"	0.323807517247978
"TRA2A_exon"	"IGF2BP2_exon"	0.30453881217546
"TROVE2_exon"	"IGF2BP2_exon"	0.262913147078677
"U2AF1_exon"	"IGF2BP2_exon"	0.209379466151609
"U2AF2_exon"	"IGF2BP2_exon"	0.147257331265409
"XRN2_exon"	"IGF2BP2_exon"	0.245178327741765
"YWHAG_exon"	"IGF2BP2_exon"	0.289106439914249
"AUH_exon"	"ILF3_exon"	0.195677118435232
"CPSF6_exon"	"ILF3_exon"	0.195380638849089
"CSTF2T_exon"	"ILF3_exon"	0.305695631880698
"DDX3X_exon"	"ILF3_exon"	0.144207142276562
"DDX42_exon"	"ILF3_exon"	0.223820654764844
"DGCR8_exon"	"ILF3_exon"	0.267866968459491
"EIF4G2_exon"	"ILF3_exon"	0.217623648372219
"FAM120A_exon"	"ILF3_exon"	0.261653519564792
"FMR1_exon"	"ILF3_exon"	0.141140773136215
"FXR1_exon"	"ILF3_exon"	0.179248757603283
"FXR2_exon"	"ILF3_exon"	0.152907491100174
"GNL3_exon"	"ILF3_exon"	0.218630841703552
"GTF2F1_exon"	"ILF3_exon"	0.286523520407116
"HNRNPA1_exon"	"ILF3_exon"	0.224671416527378
"HNRNPK_exon"	"ILF3_exon"	0.256568292738433
"HNRNPM_exon"	"ILF3_exon"	0.180432056901694
"HNRNPU_exon"	"ILF3_exon"	0.268289337402433
"HNRNPUL1_exon"	"ILF3_exon"	0.25475139127073
"IGF2BP1_exon"	"ILF3_exon"	0.156573926896993
"IGF2BP2_exon"	"ILF3_exon"	0.17075377253182
"ILF3_exon"	"ILF3_exon"	1
"KHDRBS1_exon"	"ILF3_exon"	0.280618351650836
"KHSRP_exon"	"ILF3_exon"	0.153338448506821
"LARP7_exon"	"ILF3_exon"	0.204723687183325
"LIN28B_exon"	"ILF3_exon"	0.146373369959079
"LSM11_exon"	"ILF3_exon"	0.259849507301703
"NONO_exon"	"ILF3_exon"	0.257764139003942
"NPM1_exon"	"ILF3_exon"	0.218867154057513
"PRPF8_exon"	"ILF3_exon"	0.158014345358422
"PTBP1_exon"	"ILF3_exon"	0.217091163288933
"RBM22_exon"	"ILF3_exon"	0.23915385774979
"RBM27_exon"	"ILF3_exon"	0.264568190842102
"SAFB2_exon"	"ILF3_exon"	0.253513761290745
"SBDS_exon"	"ILF3_exon"	0.246838325709902
"SLBP_exon"	"ILF3_exon"	0.191018541872133
"SLTM_exon"	"ILF3_exon"	0.252499048480322
"SMNDC1_exon"	"ILF3_exon"	0.200777062824416
"SND1_exon"	"ILF3_exon"	0.247409133117115
"SRSF1_exon"	"ILF3_exon"	0.15683740691788
"TAF15_exon"	"ILF3_exon"	0.280999214595849
"TARDBP_exon"	"ILF3_exon"	0.188476719391635
"TNRC6A_exon"	"ILF3_exon"	0.236367469027797
"TRA2A_exon"	"ILF3_exon"	0.146052467911264
"TROVE2_exon"	"ILF3_exon"	0.304451385104807
"U2AF1_exon"	"ILF3_exon"	0.111113288741205
"U2AF2_exon"	"ILF3_exon"	0.0943382880747986
"XRN2_exon"	"ILF3_exon"	0.214945149491197
"YWHAG_exon"	"ILF3_exon"	0.250780249010778
"AUH_exon"	"KHDRBS1_exon"	0.158302112384029
"CPSF6_exon"	"KHDRBS1_exon"	0.257789522053745
"CSTF2T_exon"	"KHDRBS1_exon"	0.238835287440291
"DDX3X_exon"	"KHDRBS1_exon"	0.16764235194179
"DDX42_exon"	"KHDRBS1_exon"	0.216996526002965
"DGCR8_exon"	"KHDRBS1_exon"	0.225517704364408
"EIF4G2_exon"	"KHDRBS1_exon"	0.231910282442653
"FAM120A_exon"	"KHDRBS1_exon"	0.262669135207743
"FMR1_exon"	"KHDRBS1_exon"	0.145185235166837
"FXR1_exon"	"KHDRBS1_exon"	0.211715019232155
"FXR2_exon"	"KHDRBS1_exon"	0.153501578008357
"GNL3_exon"	"KHDRBS1_exon"	0.263612214839072
"GTF2F1_exon"	"KHDRBS1_exon"	0.269182608696744
"HNRNPA1_exon"	"KHDRBS1_exon"	0.293229589479126
"HNRNPK_exon"	"KHDRBS1_exon"	0.141136523634923
"HNRNPM_exon"	"KHDRBS1_exon"	0.164635113379445
"HNRNPU_exon"	"KHDRBS1_exon"	0.307858581225775
"HNRNPUL1_exon"	"KHDRBS1_exon"	0.28762851389105
"IGF2BP1_exon"	"KHDRBS1_exon"	0.178335762595411
"IGF2BP2_exon"	"KHDRBS1_exon"	0.148428899600876
"ILF3_exon"	"KHDRBS1_exon"	0.280618351650836
"KHDRBS1_exon"	"KHDRBS1_exon"	1
"KHSRP_exon"	"KHDRBS1_exon"	0.187234935463519
"LARP7_exon"	"KHDRBS1_exon"	0.171478410429469
"LIN28B_exon"	"KHDRBS1_exon"	0.189992023005952
"LSM11_exon"	"KHDRBS1_exon"	0.291564045542366
"NONO_exon"	"KHDRBS1_exon"	0.231362919290891
"NPM1_exon"	"KHDRBS1_exon"	0.278432764874152
"PRPF8_exon"	"KHDRBS1_exon"	0.141229455875662
"PTBP1_exon"	"KHDRBS1_exon"	0.217032982110749
"RBM22_exon"	"KHDRBS1_exon"	0.274664537268439
"RBM27_exon"	"KHDRBS1_exon"	0.245906890766425
"SAFB2_exon"	"KHDRBS1_exon"	0.371203280309332
"SBDS_exon"	"KHDRBS1_exon"	0.217541211880245
"SLBP_exon"	"KHDRBS1_exon"	0.183960607180985
"SLTM_exon"	"KHDRBS1_exon"	0.252289867089038
"SMNDC1_exon"	"KHDRBS1_exon"	0.188624982602099
"SND1_exon"	"KHDRBS1_exon"	0.240145690223752
"SRSF1_exon"	"KHDRBS1_exon"	0.172736146638056
"TAF15_exon"	"KHDRBS1_exon"	0.39042880438623
"TARDBP_exon"	"KHDRBS1_exon"	0.271994103696926
"TNRC6A_exon"	"KHDRBS1_exon"	0.226166148016681
"TRA2A_exon"	"KHDRBS1_exon"	0.188830134804633
"TROVE2_exon"	"KHDRBS1_exon"	0.277065382839536
"U2AF1_exon"	"KHDRBS1_exon"	0.112669505240807
"U2AF2_exon"	"KHDRBS1_exon"	0.0978500528416664
"XRN2_exon"	"KHDRBS1_exon"	0.194692302601917
"YWHAG_exon"	"KHDRBS1_exon"	0.26248444363105
"AUH_exon"	"KHSRP_exon"	0.0946967873173946
"CPSF6_exon"	"KHSRP_exon"	0.14418282384334
"CSTF2T_exon"	"KHSRP_exon"	0.180977291037742
"DDX3X_exon"	"KHSRP_exon"	0.0792471438949774
"DDX42_exon"	"KHSRP_exon"	0.15067012291604
"DGCR8_exon"	"KHSRP_exon"	0.161693991245305
"EIF4G2_exon"	"KHSRP_exon"	0.11364197495459
"FAM120A_exon"	"KHSRP_exon"	0.120962231008545
"FMR1_exon"	"KHSRP_exon"	0.0308124479446934
"FXR1_exon"	"KHSRP_exon"	0.0687582589849703
"FXR2_exon"	"KHSRP_exon"	0.0267971026721955
"GNL3_exon"	"KHSRP_exon"	0.103734666685197
"GTF2F1_exon"	"KHSRP_exon"	0.138196984173404
"HNRNPA1_exon"	"KHSRP_exon"	0.151058800930186
"HNRNPK_exon"	"KHSRP_exon"	0.122338441549363
"HNRNPM_exon"	"KHSRP_exon"	0.173199047973021
"HNRNPU_exon"	"KHSRP_exon"	0.197634372656095
"HNRNPUL1_exon"	"KHSRP_exon"	0.198346330815186
"IGF2BP1_exon"	"KHSRP_exon"	0.0371782082921008
"IGF2BP2_exon"	"KHSRP_exon"	0.0401698992728108
"ILF3_exon"	"KHSRP_exon"	0.153338448506821
"KHDRBS1_exon"	"KHSRP_exon"	0.187234935463519
"KHSRP_exon"	"KHSRP_exon"	1
"LARP7_exon"	"KHSRP_exon"	0.10041659783203
"LIN28B_exon"	"KHSRP_exon"	0.0744742347766787
"LSM11_exon"	"KHSRP_exon"	0.155971637967974
"NONO_exon"	"KHSRP_exon"	0.19392876531593
"NPM1_exon"	"KHSRP_exon"	0.120827073550524
"PRPF8_exon"	"KHSRP_exon"	0.154139450352991
"PTBP1_exon"	"KHSRP_exon"	0.11572490338013
"RBM22_exon"	"KHSRP_exon"	0.128405330285253
"RBM27_exon"	"KHSRP_exon"	0.144757671500516
"SAFB2_exon"	"KHSRP_exon"	0.145725003015765
"SBDS_exon"	"KHSRP_exon"	0.118508579576625
"SLBP_exon"	"KHSRP_exon"	0.113631159012271
"SLTM_exon"	"KHSRP_exon"	0.138963808919638
"SMNDC1_exon"	"KHSRP_exon"	0.130889262880069
"SND1_exon"	"KHSRP_exon"	0.11218355884716
"SRSF1_exon"	"KHSRP_exon"	0.122374412422869
"TAF15_exon"	"KHSRP_exon"	0.200369643469496
"TARDBP_exon"	"KHSRP_exon"	0.14761081609225
"TNRC6A_exon"	"KHSRP_exon"	0.109226884451385
"TRA2A_exon"	"KHSRP_exon"	0.0726981666341511
"TROVE2_exon"	"KHSRP_exon"	0.159008563970791
"U2AF1_exon"	"KHSRP_exon"	0.149207326804704
"U2AF2_exon"	"KHSRP_exon"	0.155397684751881
"XRN2_exon"	"KHSRP_exon"	0.147561249806782
"YWHAG_exon"	"KHSRP_exon"	0.122790832852169
"AUH_exon"	"LARP7_exon"	0.38434720692398
"CPSF6_exon"	"LARP7_exon"	0.243158677047091
"CSTF2T_exon"	"LARP7_exon"	0.21576240490514
"DDX3X_exon"	"LARP7_exon"	0.184445512525206
"DDX42_exon"	"LARP7_exon"	0.296358958656135
"DGCR8_exon"	"LARP7_exon"	0.260454144876626
"EIF4G2_exon"	"LARP7_exon"	0.298819273881639
"FAM120A_exon"	"LARP7_exon"	0.238629739696829
"FMR1_exon"	"LARP7_exon"	0.275467726257703
"FXR1_exon"	"LARP7_exon"	0.220197724539916
"FXR2_exon"	"LARP7_exon"	0.285569424053764
"GNL3_exon"	"LARP7_exon"	0.281909981753431
"GTF2F1_exon"	"LARP7_exon"	0.280343291625697
"HNRNPA1_exon"	"LARP7_exon"	0.192583081417653
"HNRNPK_exon"	"LARP7_exon"	0.163432790575401
"HNRNPM_exon"	"LARP7_exon"	0.261469887238993
"HNRNPU_exon"	"LARP7_exon"	0.200778267449792
"HNRNPUL1_exon"	"LARP7_exon"	0.215688746362946
"IGF2BP1_exon"	"LARP7_exon"	0.180623993700536
"IGF2BP2_exon"	"LARP7_exon"	0.212859262219242
"ILF3_exon"	"LARP7_exon"	0.204723687183325
"KHDRBS1_exon"	"LARP7_exon"	0.171478410429469
"KHSRP_exon"	"LARP7_exon"	0.10041659783203
"LARP7_exon"	"LARP7_exon"	1
"LIN28B_exon"	"LARP7_exon"	0.179890745223738
"LSM11_exon"	"LARP7_exon"	0.210212773782231
"NONO_exon"	"LARP7_exon"	0.234031392838115
"NPM1_exon"	"LARP7_exon"	0.298256474687145
"PRPF8_exon"	"LARP7_exon"	0.141604054452317
"PTBP1_exon"	"LARP7_exon"	0.238696595656008
"RBM22_exon"	"LARP7_exon"	0.23896523130869
"RBM27_exon"	"LARP7_exon"	0.271519599071329
"SAFB2_exon"	"LARP7_exon"	0.204300838270317
"SBDS_exon"	"LARP7_exon"	0.34527509871608
"SLBP_exon"	"LARP7_exon"	0.289692585983578
"SLTM_exon"	"LARP7_exon"	0.297227577099026
"SMNDC1_exon"	"LARP7_exon"	0.187640362606706
"SND1_exon"	"LARP7_exon"	0.245679031991807
"SRSF1_exon"	"LARP7_exon"	0.216964150470927
"TAF15_exon"	"LARP7_exon"	0.194602027460537
"TARDBP_exon"	"LARP7_exon"	0.223431351376063
"TNRC6A_exon"	"LARP7_exon"	0.29828650771915
"TRA2A_exon"	"LARP7_exon"	0.252939479902774
"TROVE2_exon"	"LARP7_exon"	0.244790369798148
"U2AF1_exon"	"LARP7_exon"	0.176119988835218
"U2AF2_exon"	"LARP7_exon"	0.0996542697095792
"XRN2_exon"	"LARP7_exon"	0.245328673425305
"YWHAG_exon"	"LARP7_exon"	0.307054093032308
"AUH_exon"	"LIN28B_exon"	0.162729280608868
"CPSF6_exon"	"LIN28B_exon"	0.296457120018186
"CSTF2T_exon"	"LIN28B_exon"	0.176230189155734
"DDX3X_exon"	"LIN28B_exon"	0.310737392799952
"DDX42_exon"	"LIN28B_exon"	0.203375175994082
"DGCR8_exon"	"LIN28B_exon"	0.196119166339977
"EIF4G2_exon"	"LIN28B_exon"	0.270552198534389
"FAM120A_exon"	"LIN28B_exon"	0.282083460485789
"FMR1_exon"	"LIN28B_exon"	0.337792590195982
"FXR1_exon"	"LIN28B_exon"	0.372450571942139
"FXR2_exon"	"LIN28B_exon"	0.362315678137547
"GNL3_exon"	"LIN28B_exon"	0.283189392145813
"GTF2F1_exon"	"LIN28B_exon"	0.226408060533729
"HNRNPA1_exon"	"LIN28B_exon"	0.184654223463853
"HNRNPK_exon"	"LIN28B_exon"	0.0419681242610369
"HNRNPM_exon"	"LIN28B_exon"	0.193910890850433
"HNRNPU_exon"	"LIN28B_exon"	0.15595604930528
"HNRNPUL1_exon"	"LIN28B_exon"	0.18712820735753
"IGF2BP1_exon"	"LIN28B_exon"	0.2859196523261
"IGF2BP2_exon"	"LIN28B_exon"	0.285226144615751
"ILF3_exon"	"LIN28B_exon"	0.146373369959079
"KHDRBS1_exon"	"LIN28B_exon"	0.189992023005952
"KHSRP_exon"	"LIN28B_exon"	0.0744742347766787
"LARP7_exon"	"LIN28B_exon"	0.179890745223738
"LIN28B_exon"	"LIN28B_exon"	1
"LSM11_exon"	"LIN28B_exon"	0.241006938319653
"NONO_exon"	"LIN28B_exon"	0.148510281071073
"NPM1_exon"	"LIN28B_exon"	0.24716719969232
"PRPF8_exon"	"LIN28B_exon"	0.15384882163594
"PTBP1_exon"	"LIN28B_exon"	0.215962858390008
"RBM22_exon"	"LIN28B_exon"	0.17150425716304
"RBM27_exon"	"LIN28B_exon"	0.212208056262697
"SAFB2_exon"	"LIN28B_exon"	0.180903094084597
"SBDS_exon"	"LIN28B_exon"	0.213029247461388
"SLBP_exon"	"LIN28B_exon"	0.175990878717217
"SLTM_exon"	"LIN28B_exon"	0.23209583329984
"SMNDC1_exon"	"LIN28B_exon"	0.249917953893328
"SND1_exon"	"LIN28B_exon"	0.340829675944483
"SRSF1_exon"	"LIN28B_exon"	0.288257394041848
"TAF15_exon"	"LIN28B_exon"	0.207216294987288
"TARDBP_exon"	"LIN28B_exon"	0.302669163622058
"TNRC6A_exon"	"LIN28B_exon"	0.263083296277371
"TRA2A_exon"	"LIN28B_exon"	0.299792156839142
"TROVE2_exon"	"LIN28B_exon"	0.242846732977467
"U2AF1_exon"	"LIN28B_exon"	0.14217214216497
"U2AF2_exon"	"LIN28B_exon"	0.114943888681158
"XRN2_exon"	"LIN28B_exon"	0.180145325217418
"YWHAG_exon"	"LIN28B_exon"	0.282449142655362
"AUH_exon"	"LSM11_exon"	0.218388779079841
"CPSF6_exon"	"LSM11_exon"	0.293545507059721
"CSTF2T_exon"	"LSM11_exon"	0.281388414459104
"DDX3X_exon"	"LSM11_exon"	0.205516281515403
"DDX42_exon"	"LSM11_exon"	0.253118203096328
"DGCR8_exon"	"LSM11_exon"	0.275374303608165
"EIF4G2_exon"	"LSM11_exon"	0.280232145802333
"FAM120A_exon"	"LSM11_exon"	0.303411462147748
"FMR1_exon"	"LSM11_exon"	0.224836818469726
"FXR1_exon"	"LSM11_exon"	0.27001476630041
"FXR2_exon"	"LSM11_exon"	0.233737102104589
"GNL3_exon"	"LSM11_exon"	0.261194673930435
"GTF2F1_exon"	"LSM11_exon"	0.309995775342112
"HNRNPA1_exon"	"LSM11_exon"	0.260532058011024
"HNRNPK_exon"	"LSM11_exon"	0.16531383191602
"HNRNPM_exon"	"LSM11_exon"	0.204079212213907
"HNRNPU_exon"	"LSM11_exon"	0.242749741179431
"HNRNPUL1_exon"	"LSM11_exon"	0.284104432393068
"IGF2BP1_exon"	"LSM11_exon"	0.223784974293591
"IGF2BP2_exon"	"LSM11_exon"	0.242644919143776
"ILF3_exon"	"LSM11_exon"	0.259849507301703
"KHDRBS1_exon"	"LSM11_exon"	0.291564045542366
"KHSRP_exon"	"LSM11_exon"	0.155971637967974
"LARP7_exon"	"LSM11_exon"	0.210212773782231
"LIN28B_exon"	"LSM11_exon"	0.241006938319653
"LSM11_exon"	"LSM11_exon"	1
"NONO_exon"	"LSM11_exon"	0.273234144747209
"NPM1_exon"	"LSM11_exon"	0.269289158352251
"PRPF8_exon"	"LSM11_exon"	0.202281816781948
"PTBP1_exon"	"LSM11_exon"	0.27793697832374
"RBM22_exon"	"LSM11_exon"	0.245493596867404
"RBM27_exon"	"LSM11_exon"	0.291005586504603
"SAFB2_exon"	"LSM11_exon"	0.234887881996239
"SBDS_exon"	"LSM11_exon"	0.246548159028691
"SLBP_exon"	"LSM11_exon"	0.172569691460674
"SLTM_exon"	"LSM11_exon"	0.304772082915816
"SMNDC1_exon"	"LSM11_exon"	0.304458014858741
"SND1_exon"	"LSM11_exon"	0.320749789564998
"SRSF1_exon"	"LSM11_exon"	0.262175374823705
"TAF15_exon"	"LSM11_exon"	0.314060275047334
"TARDBP_exon"	"LSM11_exon"	0.255089564383969
"TNRC6A_exon"	"LSM11_exon"	0.299633113972267
"TRA2A_exon"	"LSM11_exon"	0.254315030520781
"TROVE2_exon"	"LSM11_exon"	0.313424041181153
"U2AF1_exon"	"LSM11_exon"	0.19481280902541
"U2AF2_exon"	"LSM11_exon"	0.154813343967733
"XRN2_exon"	"LSM11_exon"	0.271505504928596
"YWHAG_exon"	"LSM11_exon"	0.307815224752865
"AUH_exon"	"NONO_exon"	0.209930254781094
"CPSF6_exon"	"NONO_exon"	0.219360083093776
"CSTF2T_exon"	"NONO_exon"	0.330850757254142
"DDX3X_exon"	"NONO_exon"	0.196501890503784
"DDX42_exon"	"NONO_exon"	0.248570023777261
"DGCR8_exon"	"NONO_exon"	0.325937014405624
"EIF4G2_exon"	"NONO_exon"	0.257737084951283
"FAM120A_exon"	"NONO_exon"	0.252384104381132
"FMR1_exon"	"NONO_exon"	0.192562950017156
"FXR1_exon"	"NONO_exon"	0.198494148949784
"FXR2_exon"	"NONO_exon"	0.188997518262507
"GNL3_exon"	"NONO_exon"	0.249827439894588
"GTF2F1_exon"	"NONO_exon"	0.337453982953269
"HNRNPA1_exon"	"NONO_exon"	0.247223453715728
"HNRNPK_exon"	"NONO_exon"	0.204141235053842
"HNRNPM_exon"	"NONO_exon"	0.285322814686917
"HNRNPU_exon"	"NONO_exon"	0.261883858811845
"HNRNPUL1_exon"	"NONO_exon"	0.311153938215811
"IGF2BP1_exon"	"NONO_exon"	0.137568279626853
"IGF2BP2_exon"	"NONO_exon"	0.170564321885554
"ILF3_exon"	"NONO_exon"	0.257764139003942
"KHDRBS1_exon"	"NONO_exon"	0.231362919290891
"KHSRP_exon"	"NONO_exon"	0.19392876531593
"LARP7_exon"	"NONO_exon"	0.234031392838115
"LIN28B_exon"	"NONO_exon"	0.148510281071073
"LSM11_exon"	"NONO_exon"	0.273234144747209
"NONO_exon"	"NONO_exon"	1
"NPM1_exon"	"NONO_exon"	0.253273954626011
"PRPF8_exon"	"NONO_exon"	0.17345902440811
"PTBP1_exon"	"NONO_exon"	0.219001444286997
"RBM22_exon"	"NONO_exon"	0.230459047701178
"RBM27_exon"	"NONO_exon"	0.292636598031296
"SAFB2_exon"	"NONO_exon"	0.206274527044027
"SBDS_exon"	"NONO_exon"	0.254333984608277
"SLBP_exon"	"NONO_exon"	0.191943646652916
"SLTM_exon"	"NONO_exon"	0.28901625020278
"SMNDC1_exon"	"NONO_exon"	0.256257626000121
"SND1_exon"	"NONO_exon"	0.255998849720465
"SRSF1_exon"	"NONO_exon"	0.201695718849886
"TAF15_exon"	"NONO_exon"	0.275971658256581
"TARDBP_exon"	"NONO_exon"	0.214552682185759
"TNRC6A_exon"	"NONO_exon"	0.279887922859579
"TRA2A_exon"	"NONO_exon"	0.177026121901142
"TROVE2_exon"	"NONO_exon"	0.310995752154247
"U2AF1_exon"	"NONO_exon"	0.154268314063478
"U2AF2_exon"	"NONO_exon"	0.0815487952755435
"XRN2_exon"	"NONO_exon"	0.247087535886913
"YWHAG_exon"	"NONO_exon"	0.28977415408401
"AUH_exon"	"NPM1_exon"	0.255757342739929
"CPSF6_exon"	"NPM1_exon"	0.320294108864486
"CSTF2T_exon"	"NPM1_exon"	0.225237661143352
"DDX3X_exon"	"NPM1_exon"	0.254278705830165
"DDX42_exon"	"NPM1_exon"	0.264697782773507
"DGCR8_exon"	"NPM1_exon"	0.30275558351388
"EIF4G2_exon"	"NPM1_exon"	0.34525838016203
"FAM120A_exon"	"NPM1_exon"	0.282784116727989
"FMR1_exon"	"NPM1_exon"	0.266846616509147
"FXR1_exon"	"NPM1_exon"	0.287448401774244
"FXR2_exon"	"NPM1_exon"	0.285021568269031
"GNL3_exon"	"NPM1_exon"	0.388620676335636
"GTF2F1_exon"	"NPM1_exon"	0.310056148687336
"HNRNPA1_exon"	"NPM1_exon"	0.233782612145356
"HNRNPK_exon"	"NPM1_exon"	0.14183226179214
"HNRNPM_exon"	"NPM1_exon"	0.187934315227699
"HNRNPU_exon"	"NPM1_exon"	0.225859225827886
"HNRNPUL1_exon"	"NPM1_exon"	0.266721593737579
"IGF2BP1_exon"	"NPM1_exon"	0.229567681014807
"IGF2BP2_exon"	"NPM1_exon"	0.224933634742092
"ILF3_exon"	"NPM1_exon"	0.218867154057513
"KHDRBS1_exon"	"NPM1_exon"	0.278432764874152
"KHSRP_exon"	"NPM1_exon"	0.120827073550524
"LARP7_exon"	"NPM1_exon"	0.298256474687145
"LIN28B_exon"	"NPM1_exon"	0.24716719969232
"LSM11_exon"	"NPM1_exon"	0.269289158352251
"NONO_exon"	"NPM1_exon"	0.253273954626011
"NPM1_exon"	"NPM1_exon"	1
"PRPF8_exon"	"NPM1_exon"	0.140710788820065
"PTBP1_exon"	"NPM1_exon"	0.327486544430614
"RBM22_exon"	"NPM1_exon"	0.29406213351396
"RBM27_exon"	"NPM1_exon"	0.297883818409425
"SAFB2_exon"	"NPM1_exon"	0.278117531771476
"SBDS_exon"	"NPM1_exon"	0.334983697972989
"SLBP_exon"	"NPM1_exon"	0.255483643420682
"SLTM_exon"	"NPM1_exon"	0.296993257379944
"SMNDC1_exon"	"NPM1_exon"	0.26148666887782
"SND1_exon"	"NPM1_exon"	0.283734538896763
"SRSF1_exon"	"NPM1_exon"	0.229028675729118
"TAF15_exon"	"NPM1_exon"	0.283585157248079
"TARDBP_exon"	"NPM1_exon"	0.346393153233311
"TNRC6A_exon"	"NPM1_exon"	0.372965543602998
"TRA2A_exon"	"NPM1_exon"	0.304410585398634
"TROVE2_exon"	"NPM1_exon"	0.278225223234457
"U2AF1_exon"	"NPM1_exon"	0.166101961334268
"U2AF2_exon"	"NPM1_exon"	0.124371068710469
"XRN2_exon"	"NPM1_exon"	0.225654988625398
"YWHAG_exon"	"NPM1_exon"	0.396239884128263
"AUH_exon"	"PRPF8_exon"	0.145819155783616
"CPSF6_exon"	"PRPF8_exon"	0.193379276825719
"CSTF2T_exon"	"PRPF8_exon"	0.18680484253096
"DDX3X_exon"	"PRPF8_exon"	0.169786257185108
"DDX42_exon"	"PRPF8_exon"	0.20335777787905
"DGCR8_exon"	"PRPF8_exon"	0.202410317196756
"EIF4G2_exon"	"PRPF8_exon"	0.175271196488082
"FAM120A_exon"	"PRPF8_exon"	0.165044352970466
"FMR1_exon"	"PRPF8_exon"	0.137724724319242
"FXR1_exon"	"PRPF8_exon"	0.159045905030493
"FXR2_exon"	"PRPF8_exon"	0.144846972880375
"GNL3_exon"	"PRPF8_exon"	0.138947380169001
"GTF2F1_exon"	"PRPF8_exon"	0.189840703902547
"HNRNPA1_exon"	"PRPF8_exon"	0.116959722449082
"HNRNPK_exon"	"PRPF8_exon"	0.116328717733438
"HNRNPM_exon"	"PRPF8_exon"	0.133332351995955
"HNRNPU_exon"	"PRPF8_exon"	0.121169023535871
"HNRNPUL1_exon"	"PRPF8_exon"	0.14852496808949
"IGF2BP1_exon"	"PRPF8_exon"	0.135973027322175
"IGF2BP2_exon"	"PRPF8_exon"	0.149168005591477
"ILF3_exon"	"PRPF8_exon"	0.158014345358422
"KHDRBS1_exon"	"PRPF8_exon"	0.141229455875662
"KHSRP_exon"	"PRPF8_exon"	0.154139450352991
"LARP7_exon"	"PRPF8_exon"	0.141604054452317
"LIN28B_exon"	"PRPF8_exon"	0.15384882163594
"LSM11_exon"	"PRPF8_exon"	0.202281816781948
"NONO_exon"	"PRPF8_exon"	0.17345902440811
"NPM1_exon"	"PRPF8_exon"	0.140710788820065
"PRPF8_exon"	"PRPF8_exon"	1
"PTBP1_exon"	"PRPF8_exon"	0.161133616452691
"RBM22_exon"	"PRPF8_exon"	0.163590926376586
"RBM27_exon"	"PRPF8_exon"	0.169303603543211
"SAFB2_exon"	"PRPF8_exon"	0.126513124072565
"SBDS_exon"	"PRPF8_exon"	0.143954441074053
"SLBP_exon"	"PRPF8_exon"	0.0980301422940371
"SLTM_exon"	"PRPF8_exon"	0.172600786173774
"SMNDC1_exon"	"PRPF8_exon"	0.241708793105237
"SND1_exon"	"PRPF8_exon"	0.225918034185451
"SRSF1_exon"	"PRPF8_exon"	0.260298121763759
"TAF15_exon"	"PRPF8_exon"	0.152234362373028
"TARDBP_exon"	"PRPF8_exon"	0.182147658676013
"TNRC6A_exon"	"PRPF8_exon"	0.185612227829121
"TRA2A_exon"	"PRPF8_exon"	0.144990550970486
"TROVE2_exon"	"PRPF8_exon"	0.190161155051608
"U2AF1_exon"	"PRPF8_exon"	0.185480045679199
"U2AF2_exon"	"PRPF8_exon"	0.177926223639982
"XRN2_exon"	"PRPF8_exon"	0.262213580911353
"YWHAG_exon"	"PRPF8_exon"	0.182336852882385
